id_place,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,stars,reviews,district,lat,long
ChIJ1zMYiBy4BZER1RVE7gWuNSA,https://www.google.com/maps/place/?q=place_id:ChIJ1zMYiBy4BZER1RVE7gWuNSA,LOCAL SEÑORIO DE SIPAN SURCO PUEBLO,Restaurante,"Jirón Combate de Iquique 151, Lima 15049",,,,,3.9,128.0,Surco,-12.1431313,-77.00531269999999
ChIJb_QoMADHBZERLIb7OD0V_c0,https://www.google.com/maps/place/?q=place_id:ChIJb_QoMADHBZERLIb7OD0V_c0,La Chacra,Restaurante,"V2G7 RP4, Solimana315, Santiago de Surco 15038",,,,,5.0,1.0,Surco,-12.122978,-76.9856739
ChIJ5bhF6nW4BZERhoc1D4vaJyo,https://www.google.com/maps/place/?q=place_id:ChIJ5bhF6nW4BZERhoc1D4vaJyo,Chifa Buena Fortuna,Restaurante,"V2C8 8WC, Av. Alfredo Benavides, Santiago de Surco 15039",(01) 2758917,+51 1 2758917,,,4.0,327.0,Surco,-12.129190999999999,-76.9827363
ChIJZ_KzsNu3BZERqyLfYD2BE6Q,https://www.google.com/maps/place/?q=place_id:ChIJZ_KzsNu3BZERqyLfYD2BE6Q,Restaurante Los Delfines - Salon de Recepciones,Restaurante,"Av. Manuel de la Fuente Chávez 600, Santiago de Surco 15063",4674793,+51 4674793,,,5.0,3.0,Surco,-12.152006499999999,-77.0179674
ChIJKydBH5vHBZERK_jx0OnPUJI,https://www.google.com/maps/place/?q=place_id:ChIJKydBH5vHBZERK_jx0OnPUJI,Oxa Burger Restaurante,Hamburguesería,"Av. Caminos del Inca 1641, Santiago de Surco 15039",912 500 747,+51 912 500 747,,,4.6,176.0,Surco,-12.1264623,-76.9817229
ChIJoSvlmBW5BZERUXVqZTj1PQM,https://www.google.com/maps/place/?q=place_id:ChIJoSvlmBW5BZERUXVqZTj1PQM,Caldo de gallina Surco,Restaurante,"Av. Tomás Marzano 3555, Santiago de Surco 15038",980 035 580,+51 980 035 580,,,4.0,10.0,Surco,-12.1336321,-76.997435
ChIJZ3atyZTJBZERUAvEUlw1lL8,https://www.google.com/maps/place/?q=place_id:ChIJZ3atyZTJBZERUAvEUlw1lL8,CUMPA Taberna Criolla,Restaurante,"Jirón Leoncio Prado 498, Surquillo 15047",946 345 833,+51 946 345 833,cumpatabernacriolla.com,https://cumpatabernacriolla.com/,4.5,805.0,Surquillo,-12.1175125,-77.0238566
ChIJTbWPIq7JBZERYmnhxJc7ZkQ,https://www.google.com/maps/place/?q=place_id:ChIJTbWPIq7JBZERYmnhxJc7ZkQ,Siete Sopas Surquillo,Restaurante de sopas,"Av. Angamos Este 609, Surquillo 15047",,,www.facebook.com,http://www.facebook.com/SieteSopas,4.4,15167.0,Surquillo,-12.1132758,-77.0254321
ChIJ_4rrRRDIBZER8tMFMLp4zpw,https://www.google.com/maps/place/?q=place_id:ChIJ_4rrRRDIBZER8tMFMLp4zpw,La Picantería,Restaurante peruano,"Sta. Rosa 388, Surquillo 15047",953 489 892,+51 953 489 892,picanteriasdelperu.com,http://picanteriasdelperu.com/,4.6,2728.0,Surquillo,-12.116771799999999,-77.0237832
ChIJwcbB1WDRBZERlwj_BTzwIuM,https://www.google.com/maps/place/?q=place_id:ChIJwcbB1WDRBZERlwj_BTzwIuM,WARIQUE DE LA PATADA - SURQUILLO,Restaurante,"Jr. Dante 601, Surquillo 15307",903 005 983,+51 903 005 983,wa.me,https://wa.me/51903005983,4.4,338.0,Surquillo,-12.1150351,-77.023184
ChIJ-WES0RXJBZER0edhsSuV_Y4,https://www.google.com/maps/place/?q=place_id:ChIJ-WES0RXJBZER0edhsSuV_Y4,Cantina Lima - Cocina Peruana,Restaurante,"C. Los Negocios 225, Surquillo 15047",971 273 496,+51 971 273 496,linktr.ee,https://linktr.ee/cantinalima,4.6,94.0,Surquillo,-12.1051991,-77.0216483
ChIJgfS49BHIBZERPdfgUnuAC08,https://www.google.com/maps/place/?q=place_id:ChIJgfS49BHIBZERPdfgUnuAC08,Las Ollitas de Gladis,Restaurante,"Av. Angamos Este 810, Surquillo 15047",(01) 2415372,+51 1 2415372,,,4.3,349.0,Surquillo,-12.1135393,-77.0232283
ChIJQ8byZgrIBZERn6S-Tf_dHNU,https://www.google.com/maps/place/?q=place_id:ChIJQ8byZgrIBZERn6S-Tf_dHNU,La Casa Del Buen Comer,Restaurante peruano,"Salvador Allende 301, Surquillo 15036",991 236 166,+51 991 236 166,,,4.4,24.0,Surquillo,-12.1101982,-77.01154629999999
ChIJ16cUOK_JBZER-v85l_OL6kQ,https://www.google.com/maps/place/?q=place_id:ChIJ16cUOK_JBZER-v85l_OL6kQ,Pimentel,Restaurante,"Ca. Narciso de la Colina 700, Surquillo 15047",934 403 827,+51 934 403 827,pimentel.mesa247.pe,https://pimentel.mesa247.pe/,4.3,153.0,Surquillo,-12.1184142,-77.0235057
ChIJe5Uoh-LHBZERdtIP9WQtMFY,https://www.google.com/maps/place/?q=place_id:ChIJe5Uoh-LHBZERdtIP9WQtMFY,Mar y Selva Cocina Amazónica Fusión,Restaurante,"Av. Tomas Marsano 1195, Surquillo 15038",936 732 607,+51 936 732 607,www.maryselvafusion.com,http://www.maryselvafusion.com/,4.5,1479.0,Surquillo,-12.1154463,-77.0099238
ChIJUdDe523IBZERQqaVW_ZYvqU,https://www.google.com/maps/place/?q=place_id:ChIJUdDe523IBZERQqaVW_ZYvqU,Carbón y Punto - Surquillo,Restaurante,"Av. Andrés Aramburú 732, Surquillo 15047",953 826 298,+51 953 826 298,www.carbonypunto.pe,http://www.carbonypunto.pe/,4.0,1338.0,Surquillo,-12.1026476,-77.0233312
ChIJDff_187JBZERuuq3nbobvuY,https://www.google.com/maps/place/?q=place_id:ChIJDff_187JBZERuuq3nbobvuY,Frankyz Restaurant Fusión Peruano Venezolano l Surquillo,Restaurante,"Jirón Leoncio Prado 413, Surquillo 15038",922 534 942,+51 922 534 942,linktr.ee,https://linktr.ee/Frankyzrestaurant,5.0,2.0,Surquillo,-12.1174216,-77.024598
ChIJA629_iTJBZERWznWVdr3Hus,https://www.google.com/maps/place/?q=place_id:ChIJA629_iTJBZERWznWVdr3Hus,Mazzeta Burgers | Las Mejores Hamburguesas Artesanales en Surquillo,Hamburguesería,"Av. Angamos Este 1736, Surquillo 15036",932 917 998,+51 932 917 998,,,5.0,28.0,Surquillo,-12.1127836,-77.01339779999999
ChIJ9de_-RHIBZERlghiItiBogc,https://www.google.com/maps/place/?q=place_id:ChIJ9de_-RHIBZERlghiItiBogc,Al Toke Pez,Marisquería,"Av. Angamos Este 886, Surquillo 15047",,,m.facebook.com,https://m.facebook.com/pages/category/Seafood-Restaurant/Al-TOKE-PEZ-275646575839617/,4.4,3100.0,Surquillo,-12.1134495,-77.0225063
ChIJhYMmnmnHBZER9MvOQ38nNvQ,https://www.google.com/maps/place/?q=place_id:ChIJhYMmnmnHBZER9MvOQ38nNvQ,Restaurant el rinconcito de Surquillo,Restaurante,"C. Manuel Bonilla 121, Lima 15038",960 735 427,+51 960 735 427,,,4.7,3.0,Surquillo,-12.1128912,-77.0067817
ChIJBzSxNGTJBZERcmN02tGX-bo,https://www.google.com/maps/place/?q=place_id:ChIJBzSxNGTJBZERcmN02tGX-bo,Acurrúncun Cocina Criolla,Restaurante,"Sta. Rosa 153, Surquillo 15047",,,www.acurruncun.pe,http://www.acurruncun.pe/,3.9,252.0,Surquillo,-12.1186408,-77.0236517
ChIJ5-9Wuk7JBZERGYsm86SExgQ,https://www.google.com/maps/place/?q=place_id:ChIJ5-9Wuk7JBZERGYsm86SExgQ,PUNTO MARISKO SURQUILLO,Restaurante,"Jirón san miguel con, Jirón Leoncio Prado 708, Surquillo 15036",956 718 361,+51 956 718 361,www.puntomarisko.com,http://www.puntomarisko.com/,4.4,297.0,Surquillo,-12.1173685,-77.02152629999999
ChIJv9mk4O_HBZERuFGugoYZD1k,https://www.google.com/maps/place/?q=place_id:ChIJv9mk4O_HBZERuFGugoYZD1k,La Isla Escondida Surquillo,Marisquería,"Marie Curie 108, Surquillo 15038",912 735 401,+51 912 735 401,,,4.4,3419.0,Surquillo,-12.1172299,-76.9974945
ChIJqZeTiRDIBZERwhRo8IYxQ1s,https://www.google.com/maps/place/?q=place_id:ChIJqZeTiRDIBZERwhRo8IYxQ1s,HUÁSCAR ~ Combate Peruano,Restaurante peruano,"Jr. Luís Varela y Orbegoso 275, Surquillo 15047",(01) 4458268,+51 1 4458268,www.huascar.pe,https://www.huascar.pe/,4.3,520.0,Surquillo,-12.117775799999999,-77.0248359
ChIJr-0T4RHIBZERYW2WO2EMvCg,https://www.google.com/maps/place/?q=place_id:ChIJr-0T4RHIBZERYW2WO2EMvCg,Rinconcito de Tiabaya,Restaurante peruano,"Manuel Irribarren 962, Surquillo 15047",(01) 4469628,+51 1 4469628,,,4.4,2968.0,Surquillo,-12.111507699999999,-77.02236309999999
ChIJL3AgChPIBZERjoWjElQijqA,https://www.google.com/maps/place/?q=place_id:ChIJL3AgChPIBZERjoWjElQijqA,La Chevicheria de Surquillo,Restaurante,"Jr. Junín 606, Surquillo 15047",926 155 397,+51 926 155 397,,,4.3,28.0,Surquillo,-12.1104551,-77.0257743
ChIJd5s3MxDIBZERNcnQkvc-7Ps,https://www.google.com/maps/place/?q=place_id:ChIJd5s3MxDIBZERNcnQkvc-7Ps,"""Don Cevichero""",Restaurante,"Jr. Dante 484 Surquillo, Lima 15047",,,,,4.3,263.0,Surquillo,-12.115957600000002,-77.0228727
ChIJxwc5CCTJBZERv6Z28-UWdjU,https://www.google.com/maps/place/?q=place_id:ChIJxwc5CCTJBZERv6Z28-UWdjU,BARRIO CALETA,Restaurante,"S. Lorenzo 307, Surquillo 15048",910 349 312,+51 910 349 312,caletalimon.com,http://caletalimon.com/,3.7,190.0,Surquillo,-12.116785499999999,-77.0165804
ChIJ_a_5jxDIBZERtAY3iD49u7Q,https://www.google.com/maps/place/?q=place_id:ChIJ_a_5jxDIBZERtAY3iD49u7Q,El Rinconcito De Alex,Restaurante,"mercado n #1 de surquillo, Av. P.º de la República, Surquillo 15047",989 282 923,+51 989 282 923,,,4.9,55.0,Surquillo,-12.118311499999999,-77.0256489
ChIJ44Q0YeXHBZERDY7-Pu4wBh4,https://www.google.com/maps/place/?q=place_id:ChIJ44Q0YeXHBZERDY7-Pu4wBh4,Restaurant La 39,Restaurante,"Av. Aviación 3949, Surquillo 15038",939 534 657,+51 939 534 657,,,4.4,114.0,Surquillo,-12.1151286,-76.9991134
ChIJvaUwYQ3IBZERBN-luMvv51Y,https://www.google.com/maps/place/?q=place_id:ChIJvaUwYQ3IBZERBN-luMvv51Y,Esteros y Manglares Restaurant,Restaurante,"C. Salaverry 1098, Surquillo 15098",(01) 3144654,+51 1 3144654,,,4.1,177.0,Surquillo,-12.109117699999999,-77.02162679999999
ChIJkVnuKRLIBZERBAOGwbY5y84,https://www.google.com/maps/place/?q=place_id:ChIJkVnuKRLIBZERBAOGwbY5y84,Anticuchos Pascuala,Restaurante peruano,"Sta. Rosa 820, Surquillo 15047",,,www.facebook.com,https://www.facebook.com/anticuchospascuala/,4.3,941.0,Surquillo,-12.113015299999999,-77.0243576
ChIJRRHPSRDIBZER7IjfmVn28Is,https://www.google.com/maps/place/?q=place_id:ChIJRRHPSRDIBZER7IjfmVn28Is,Rincon Chinchano Surquillo,Restaurante,"Gonzáles Prada # 688, Surquillo 15047",(01) 2415019,+51 1 2415019,,,4.1,434.0,Surquillo,-12.1166162,-77.02313509999999
ChIJ9aVm0OHHBZERQSpo2ArILPA,https://www.google.com/maps/place/?q=place_id:ChIJ9aVm0OHHBZERQSpo2ArILPA,Pulpo Norteño,Restaurante,"Av. Miguel Iglesias 211, Surquillo 15036",(01) 2261733,+51 1 2261733,,,4.2,544.0,Surquillo,-12.1103455,-77.00989570000002
ChIJbwfn_uTHBZERfR_MqN5v2L4,https://www.google.com/maps/place/?q=place_id:ChIJbwfn_uTHBZERfR_MqN5v2L4,Puerto Barranca Cevicheria,Restaurante,"Pascal 360, Surquillo 15038",949 225 427,+51 949 225 427,,,4.5,269.0,Surquillo,-12.115088199999999,-77.0020315
ChIJg-WAoHDPBZERHftao228bPQ,https://www.google.com/maps/place/?q=place_id:ChIJg-WAoHDPBZERHftao228bPQ,La Casa de Alberto - Surquillo,Restaurante,"Gonzáles Prada 598, Surquillo 15047",923 671 757,+51 923 671 757,www.lacasadealbertoelpaisita.com,http://www.lacasadealbertoelpaisita.com/,4.1,8.0,Surquillo,-12.1166895,-77.02397189999999
ChIJiS8PThLIBZER1OhziV8cans,https://www.google.com/maps/place/?q=place_id:ChIJiS8PThLIBZER1OhziV8cans,Restaurante Huerta - Chinen,Restaurante,"Mercado No 2 de Surquillo, Jr. Dante 1047, Surquillo 15047",(01) 4445406,+51 1 4445406,www.facebook.com,https://www.facebook.com/huertachinen/,4.1,1080.0,Surquillo,-12.110500799999999,-77.0237511
ChIJjfAZsNLJBZERXKrXJBfjH6A,https://www.google.com/maps/place/?q=place_id:ChIJjfAZsNLJBZERXKrXJBfjH6A,Sconcha Barriada Cevichera,Restaurante,"Jirón Leoncio Prado 645, Surquillo 15047",970 114 145,+51 970 114 145,,,4.4,826.0,Surquillo,-12.117242899999999,-77.0222172
ChIJ6VjIFhLIBZERX8G5XrPMao0,https://www.google.com/maps/place/?q=place_id:ChIJ6VjIFhLIBZERX8G5XrPMao0,Las Conchas Negras Restaurante,Restaurante,"Domingo Elías 839, Surquillo 15047",(01) 2424863,+51 1 2424863,www.facebook.com,https://www.facebook.com/lasconchasnegras?mibextid=ZbWKwL,4.2,1092.0,Surquillo,-12.1121311,-77.0230103
ChIJy9t3FQrJBZERIO01DLmfBLE,https://www.google.com/maps/place/?q=place_id:ChIJy9t3FQrJBZERIO01DLmfBLE,Ceviche Entre Kausas - Surquillo,Restaurante,"Sta. Rosa 997, Surquillo 15047",990 123 602,+51 990 123 602,,,4.1,562.0,Surquillo,-12.1114043,-77.02462729999999
ChIJBdFUog_IBZERhhDIj3YO0Jk,https://www.google.com/maps/place/?q=place_id:ChIJBdFUog_IBZERhhDIj3YO0Jk,Anticuchos Bran,Restaurante,"San Pedro 308, Surquillo 15047",992 280 169,+51 992 280 169,,,4.3,1357.0,Surquillo,-12.1169701,-77.01953900000001
ChIJqZPXzRHIBZERu7Idvc0LmOY,https://www.google.com/maps/place/?q=place_id:ChIJqZPXzRHIBZERu7Idvc0LmOY,SIWICHI,Restaurante,"Jr. Dante 540, Surquillo 15047",(01) 2418273,+51 1 2418273,,,4.1,452.0,Surquillo,-12.1155033,-77.02291869999999
ChIJ7aBIGJnJBZERds7nFu3sOx4,https://www.google.com/maps/place/?q=place_id:ChIJ7aBIGJnJBZERds7nFu3sOx4,The Fish Factory,Restaurante de comida rápida,"Jr. Dante 325, Surquillo 15047",,,,,4.6,118.0,Surquillo,-12.117122199999999,-77.022848
ChIJc-1zzw3IBZERJ3GIp30P8Sg,https://www.google.com/maps/place/?q=place_id:ChIJc-1zzw3IBZERJ3GIp30P8Sg,El Sabor Norteño,Restaurante,"Domingo Elías 1248, Surquillo 15038",,,,,4.3,326.0,Surquillo,-12.1119992,-77.0190721
ChIJrykCr0rJBZERKbGBmklrNgQ,https://www.google.com/maps/place/?q=place_id:ChIJrykCr0rJBZERKbGBmklrNgQ,Restaurante,Restaurante de comida rápida,"Av. P.º de la República 4445 - 4447, Surquillo 15047",,,,,,0.0,Surquillo,-12.109772,-77.02591489999999
ChIJB6xiGhTJBZER6VYAlKnDJ10,https://www.google.com/maps/place/?q=place_id:ChIJB6xiGhTJBZER6VYAlKnDJ10,SUMAQ CHICKEN SURQUILLO,Restaurante,"Manuel Irribarren 349, Surquillo 15047",7681271,+51 7681271,,,4.8,4.0,Surquillo,-12.1168949,-77.0218402
ChIJR_40j8jJBZER6S9xmhtvj9Y,https://www.google.com/maps/place/?q=place_id:ChIJR_40j8jJBZER6S9xmhtvj9Y,Bambu´s,Restaurante,"Av. Angamos Este 1807, Surquillo 15036",,,,,3.7,878.0,Surquillo,-12.111963699999999,-77.01052399999999
ChIJ6RtuLu7JBZERbHQFtv0U4vc,https://www.google.com/maps/place/?q=place_id:ChIJ6RtuLu7JBZERbHQFtv0U4vc,BRAVAZO FAST FOOD,Restaurante,"Prol. San Carlos 1016B, Surquillo 15048",953 962 988,+51 953 962 988,,,4.8,14.0,Surquillo,-12.1137891,-77.01585089999999
ChIJIWLoiw7IBZERX2AtswQsjcI,https://www.google.com/maps/place/?q=place_id:ChIJIWLoiw7IBZERX2AtswQsjcI,Restaurant Cevicheria San Carlos,Restaurante,"San Carlos 743, Surquillo 15047",(01) 4467884,+51 1 4467884,,,4.1,851.0,Surquillo,-12.114020799999999,-77.0188324
ChIJFQz1KeXJBZERWrGgDpbuc1s,https://www.google.com/maps/place/?q=place_id:ChIJFQz1KeXJBZERWrGgDpbuc1s,Los Ramones,Hamburguesería,"Prol. San Carlos 1018, Surquillo 15048",970 748 532,+51 970 748 532,,,4.1,18.0,Surquillo,-12.113739899999999,-77.0155766
ChIJFZJpxp3HBZERUjkJFo2-YfE,https://www.google.com/maps/place/?q=place_id:ChIJFZJpxp3HBZERUjkJFo2-YfE,La Taberneta,Restaurante,"Av. Tomas Marsano 1197, Surquillo 15038",992 022 012,+51 992 022 012,www.facebook.com,https://www.facebook.com/latabernetalima/,4.6,8.0,Surquillo,-12.1154538,-77.0099153
ChIJVaArJxjJBZER-S94T6a3-0U,https://www.google.com/maps/place/?q=place_id:ChIJVaArJxjJBZER-S94T6a3-0U,Cevicheria Fausto,Restaurante,"Domingo Elías 765, Surquillo 15047",,,,,4.3,282.0,Surquillo,-12.112180299999999,-77.0238871
ChIJpW5tfRDIBZERw-0zSePcDQM,https://www.google.com/maps/place/?q=place_id:ChIJpW5tfRDIBZERw-0zSePcDQM,Bam Bam y sus Conchas Negras RESTAURANT-CEVICHERIA,Restaurante,"Jr. Luís Varela y Orbegoso 224, Surquillo 15047",966 027 526,+51 966 027 526,,,4.0,1699.0,Surquillo,-12.1182413,-77.0246351
ChIJSxAgkAnIBZERJ9aMxvr0Low,https://www.google.com/maps/place/?q=place_id:ChIJSxAgkAnIBZERJ9aMxvr0Low,Restaurante El Tiburon. Surquillo,Marisquería,"C. Víctor Alzamora 201, Surquillo 15048",(01) 2412521,+51 1 2412521,,,3.5,233.0,Surquillo,-12.113301799999999,-77.0124104
ChIJLeKdqvvHBZER6XaYZJHyU3A,https://www.google.com/maps/place/?q=place_id:ChIJLeKdqvvHBZER6XaYZJHyU3A,Italian Food Surquillo,Restaurante,"Av. Manuel Villarán 150, Surquillo 15038",,,www.facebook.com,https://www.facebook.com/Italian-Food-surquillolima-559075407557052/,4.4,86.0,Surquillo,-12.1208187,-77.002646
ChIJad5HEHLIBZEReej-zgV7vVc,https://www.google.com/maps/place/?q=place_id:ChIJad5HEHLIBZEReej-zgV7vVc,Marabato Barra Fusion,Restaurante,"C. Las Tiendas 257, Surquillo 15047",(01) 2956220,+51 1 2956220,,,4.3,127.0,Surquillo,-12.103815700000002,-77.0211935
ChIJSRvijxDIBZERgdorUfGWhV8,https://www.google.com/maps/place/?q=place_id:ChIJSRvijxDIBZERgdorUfGWhV8,Cevichería El Rey Luchin,Restaurante peruano,"Surquillo, mercado 1, tercer piso , entre la Via Expresa con el, Av. Ricardo Palma, Surquillo 15047",(01) 5612661,+51 1 5612661,,,4.0,4859.0,Surquillo,-12.118188499999999,-77.0255001
ChIJ8-ZoAf3JBZERxjlqFPvSf5U,https://www.google.com/maps/place/?q=place_id:ChIJ8-ZoAf3JBZERxjlqFPvSf5U,Quinto Arrecife Cevicheria - Restaurante,Restaurante peruano,"Jr. Luís Varela y Orbegoso 555 A, Surquillo 15003",,,wa.me,https://wa.me/51926727005,4.1,104.0,Surquillo,-12.1155087,-77.02524389999999
ChIJeYxK9nLIBZEREbXfUzS6J4c,https://www.google.com/maps/place/?q=place_id:ChIJeYxK9nLIBZEREbXfUzS6J4c,Todos Vuelven,Restaurante,"C. Los Negocios 365, Surquillo 15047",974 692 237,+51 974 692 237,www.facebook.com,https://www.facebook.com/todosvuelven/,4.1,97.0,Surquillo,-12.1046438,-77.02001560000001
ChIJjV-XThPJBZERjRGy98fb8_w,https://www.google.com/maps/place/?q=place_id:ChIJjV-XThPJBZERjRGy98fb8_w,CHIFA WAN SURQUILLO,Restaurante chino,"Jr, San Diego 600, Surquillo 15000",936 654 431,+51 936 654 431,,,5.0,9.0,Surquillo,-12.1188184,-77.0203058
ChIJeQlHGn3JBZERm2Ob5cnP7-Q,https://www.google.com/maps/place/?q=place_id:ChIJeQlHGn3JBZERm2Ob5cnP7-Q,Restaurante El Porton,Restaurante,"Sta. Rosa 379, Surquillo 15047",,,,,,,Surquillo,-12.116897,-77.0239579
ChIJfb8TVNTJBZERC7_EBZtJvpY,https://www.google.com/maps/place/?q=place_id:ChIJfb8TVNTJBZERC7_EBZtJvpY,Los Delfines Restaurante Cevicheria,Restaurante,"San Diego N°299, Surquillo 15036",,,m.facebook.com,https://m.facebook.com/Los-Delfines-Restaurante-Cevicher%C3%ADa-Surquillo-105968797738805/?ref=bookmarks,4.4,100.0,Surquillo,-12.1187803,-77.0236615
ChIJwzM3iRTJBZER2XQUe7Uy5zw,https://www.google.com/maps/place/?q=place_id:ChIJwzM3iRTJBZER2XQUe7Uy5zw,Cevichería Mar Profundo,Restaurante peruano,"C. Victor Mantilla 460, Surquillo LIMA 01",913 583 166,+51 913 583 166,,,4.7,27.0,Surquillo,-12.115769199999999,-77.0176445
ChIJL_Ex9lvHBZERbB1CbaMwj-U,https://www.google.com/maps/place/?q=place_id:ChIJL_Ex9lvHBZERbB1CbaMwj-U,La Robusta,Restaurante,"Los Angeles 115, Surquillo 15038",933 251 904,+51 933 251 904,larobusta.pe,https://larobusta.pe/,,,Surquillo,-12.1154932,-77.0097835
ChIJL-Jj4bnHBZERI7_GIsoJbwQ,https://www.google.com/maps/place/?q=place_id:ChIJL-Jj4bnHBZERI7_GIsoJbwQ,La Quinta Brava - Polleria Criolla,Restaurante,"Jirón Gonzales Prada 915, Surquillo, Lima, Surquillo 15047",,,,,,,Surquillo,-12.116325800000002,-77.0205409
ChIJbW6DZA_IBZERSgRyIG7EZgE,https://www.google.com/maps/place/?q=place_id:ChIJbW6DZA_IBZERSgRyIG7EZgE,Restaurante Capon,Restaurante,"Av. República de Panamá 5415, Surquillo 15048",(01) 2219851,+51 1 2219851,,,4.3,104.0,Surquillo,-12.118159799999999,-77.0181186
ChIJtczR1-XHBZERSnXAGqCml_E,https://www.google.com/maps/place/?q=place_id:ChIJtczR1-XHBZERSnXAGqCml_E,Restaurante La Pascana,Restaurante peruano,"Av. Angamos Este 2568, Surquillo 15036",942 014 161,+51 942 014 161,www.facebook.com,https://www.facebook.com/LaPascanaRestaurante,3.8,508.0,Surquillo,-12.112022999999999,-77.0010296
ChIJv1zDCvvJBZERUqNRFP5X_Y4,https://www.google.com/maps/place/?q=place_id:ChIJv1zDCvvJBZERUqNRFP5X_Y4,Inti Warma,Restaurante,"Gonzáles Prada 747, Lima 15047",999 338 683,+51 999 338 683,,,3.8,71.0,Surquillo,-12.1164337,-77.0223596
ChIJJx-gRgDHBZER2M4B6gFN8hk,https://www.google.com/maps/place/?q=place_id:ChIJJx-gRgDHBZER2M4B6gFN8hk,Menú 12 soles Surquillo Angamos,Restaurante,"Av. Angamos Este 2504, Surquillo 15036",,,,,,0.0,Surquillo,-12.1120839,-77.0020686
ChIJe2J9dPDHBZERPOREsrwGS80,https://www.google.com/maps/place/?q=place_id:ChIJe2J9dPDHBZERPOREsrwGS80,Sanguchón Campesino Surquillo | Sanguches | Enchiladas | Salchipapas,Restaurante de comida rápida,"Av. Aviación 4404, Surquillo 15038",,,www.sanguchoncampesino.pe,http://www.sanguchoncampesino.pe/,4.1,587.0,Surquillo,-12.1190779,-76.99861539999999
ChIJac5e96vJBZERrOSZcfJwhQA,https://www.google.com/maps/place/?q=place_id:ChIJac5e96vJBZERrOSZcfJwhQA,Chifa Sumac,Restaurante,"Mercado Sa Felipe, San Carlos, Surquillo 15048",910 475 969,+51 910 475 969,www.facebook.com,https://www.facebook.com/chifaypollosalabrasasumac,4.3,7.0,Surquillo,-12.1139747,-77.0164477
ChIJ319EjxrIBZERBqT05GtD4Mc,https://www.google.com/maps/place/?q=place_id:ChIJ319EjxrIBZERBqT05GtD4Mc,Las Conchitas Negras,Restaurante peruano,"Av. Ricardo Palma 262, Surquillo 15047",934 152 789,+51 934 152 789,,,4.0,581.0,Surquillo,-12.1194812,-77.0242682
ChIJlcD5QNnJBZER2qwU22_JLVc,https://www.google.com/maps/place/?q=place_id:ChIJlcD5QNnJBZER2qwU22_JLVc,Locos por el sabor,Restaurante venezolano,"San Pedro 845, Surquillo 15047",971 738 971,+51 971 738 971,,,4.9,9.0,Surquillo,-12.112585099999999,-77.02033310000002
ChIJC6KeKwDHBZERLAO7NE-HFNw,https://www.google.com/maps/place/?q=place_id:ChIJC6KeKwDHBZERLAO7NE-HFNw,Menú 12 soles Surquillo av Principal,Restaurante,"Avenida Principal 187, Surquillo 15038",,,,,,0.0,Surquillo,-12.112561699999999,-77.0069536
ChIJV3BFLA3IBZERvaaHKJ-ufBI,https://www.google.com/maps/place/?q=place_id:ChIJV3BFLA3IBZERvaaHKJ-ufBI,RESTAURANTE COTITO,Restaurante,"José Manuel Iturregui 1126, Surquillo 15047",934 402 380,+51 934 402 380,www.facebook.com,https://www.facebook.com/RestauranteCotito?fref=nf,4.3,77.0,Surquillo,-12.107587599999999,-77.01948519999999
ChIJpx78YQzIBZERfeqAEoARE1M,https://www.google.com/maps/place/?q=place_id:ChIJpx78YQzIBZERfeqAEoARE1M,La Casa de Susy,Restaurante,"San Lorenzo 1072, Surquillo 15048",(01) 4081049,+51 1 4081049,,,4.1,199.0,Surquillo,-12.110078399999999,-77.0171886
ChIJ2ziFPA3JBZER4ULaKqUpbCo,https://www.google.com/maps/place/?q=place_id:ChIJ2ziFPA3JBZER4ULaKqUpbCo,Pueblo Viejo,Restaurante,"Av. Paseo de la República 5628, Miraflores 15046",902 999 409,+51 902 999 409,,,4.4,865.0,Surquillo,-12.1209217,-77.0256583
ChIJp7cZx-LHBZEROjrXAiaPpP4,https://www.google.com/maps/place/?q=place_id:ChIJp7cZx-LHBZEROjrXAiaPpP4,La Pishcota Cocina Democrática,Restaurante peruano,"Av. Tomas Marsano 1457, Surquillo 15038",972 209 842,+51 972 209 842,,,3.9,233.0,Surquillo,-12.1171557,-77.00881249999999
ChIJzcnpTS7JBZERQL1n31nVVsg,https://www.google.com/maps/place/?q=place_id:ChIJzcnpTS7JBZERQL1n31nVVsg,CHIFA YUE HAI,Restaurante chino,"Inca 906, Surquillo 15047",,,,,4.7,6.0,Surquillo,-12.1119735,-77.021284
ChIJo-qEVwnIBZERB6UxLIyHqG8,https://www.google.com/maps/place/?q=place_id:ChIJo-qEVwnIBZERB6UxLIyHqG8,El Gran Combo Gurmet,Marisquería,"Av. Angamos Este 1564, Surquillo 15048",947 649 786,+51 947 649 786,,,4.5,52.0,Surquillo,-12.1129149,-77.01546300000001
ChIJ2WpUB63JBZER5soP4T5ahiE,https://www.google.com/maps/place/?q=place_id:ChIJ2WpUB63JBZER5soP4T5ahiE,Restaurant Cevicheria D Mar & Tierra,Restaurante peruano,"Mz U Lote 10, C. 31, Surquillo 15038",977 778 771,+51 977 778 771,restaurant-cevicheria-d-mar-tierra.negocio.site,https://restaurant-cevicheria-d-mar-tierra.negocio.site/?m=true,3.6,18.0,Surquillo,-12.110239100000001,-77.0111704
